symbol,timestamp,ask_exchange,ask_price,ask_size,bid_exchange,bid_price,bid_size,conditions,tape
IBM,2021-10-25 16:42:01.212377+00:00,V,127.82,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:02.744444+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:02.763394+00:00,V,127.82,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:02.916859+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:03.263118+00:00,V,127.81,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:06.838270+00:00,V,127.81,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:06.882395+00:00,V,127.81,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:07.801858+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:10.387791+00:00,V,127.81,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:11.613718+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:13.842789+00:00,V,127.81,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:16.035589+00:00,V,127.81,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:16.036091+00:00,V,127.81,2.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:16.059601+00:00,V,127.82,2.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:16.060088+00:00,V,127.82,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:16.061451+00:00,V,127.82,2.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:16.695160+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:17.910303+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:20.812686+00:00,V,127.8,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:20.833045+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:21.455522+00:00,V,127.8,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:21.455782+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:21.765491+00:00,V,127.8,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:21.765515+00:00,V,127.8,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:21.765625+00:00,V,127.8,4.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:21.765640+00:00,V,127.8,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:21.765665+00:00,V,127.8,5.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:21.765680+00:00,V,127.8,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:21.765766+00:00,V,127.8,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:21.765981+00:00,V,127.8,2.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:21.766061+00:00,V,127.8,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:21.766958+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:21.767776+00:00,V,127.79,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:21.767810+00:00,V,127.79,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:21.773544+00:00,V,127.79,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:22.100132+00:00,V,127.8,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:22.100438+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:22.779665+00:00,V,127.8,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:22.779685+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:25.402313+00:00,V,127.8,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:25.539134+00:00,V,127.81,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:25.539605+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:26.403367+00:00,V,127.8,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:26.404544+00:00,V,127.81,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:26.405020+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:28.031530+00:00,V,127.8,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:28.202246+00:00,V,127.81,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:28.202853+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:29.051229+00:00,V,127.8,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:29.891263+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:31.712740+00:00,V,127.8,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:31.713592+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:32.718118+00:00,V,127.8,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:36.268460+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:47.225193+00:00,V,127.8,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:47.225709+00:00,V,127.8,2.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:47.225725+00:00,V,127.8,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:47.226150+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:47.237823+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:47.357663+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:47.357839+00:00,V,127.81,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:47.459671+00:00,V,127.81,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:48.002574+00:00,V,127.81,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:48.003436+00:00,V,127.81,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:48.003572+00:00,V,127.8,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:48.003611+00:00,V,127.8,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:48.018286+00:00,V,127.81,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:48.477429+00:00,V,127.81,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:48.477905+00:00,V,127.81,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:48.478010+00:00,V,127.81,4.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:48.589095+00:00,V,127.81,4.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:51.697099+00:00,V,127.8,2.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:52.020278+00:00,V,127.8,2.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:52.020363+00:00,V,127.81,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:52.020844+00:00,V,127.81,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:52.145064+00:00,V,127.81,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:52.854879+00:00,V,127.81,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:55.029782+00:00,V,127.81,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:55.129364+00:00,V,127.81,2.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:56.139626+00:00,V,127.81,2.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:57.241057+00:00,V,127.8,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:42:58.819544+00:00,V,127.81,2.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:01.119675+00:00,V,127.8,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:01.947605+00:00,V,127.81,2.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:03.901336+00:00,V,127.8,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:04.925094+00:00,V,127.81,2.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:08.495589+00:00,V,127.8,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:15.378894+00:00,V,127.81,2.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:24.369441+00:00,V,127.8,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:24.369536+00:00,V,127.8,2.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:26.796124+00:00,V,127.8,4.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:26.796204+00:00,V,127.79,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:26.796320+00:00,V,127.79,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:26.796575+00:00,V,127.79,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:26.796605+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:26.848288+00:00,V,127.8,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:26.848313+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:26.862648+00:00,V,127.8,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:26.862703+00:00,V,127.8,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:27.014915+00:00,V,127.8,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:28.014615+00:00,V,127.8,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:29.596560+00:00,V,127.8,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:32.087670+00:00,V,127.79,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:32.510492+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:36.052123+00:00,V,127.79,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:36.052348+00:00,V,127.78,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:36.057044+00:00,V,127.79,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:36.057285+00:00,V,127.79,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:36.074757+00:00,V,127.79,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:36.354688+00:00,V,127.79,2.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:37.512047+00:00,V,127.79,2.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:37.512072+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:37.512117+00:00,V,127.78,2.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:37.512132+00:00,V,127.78,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:37.512303+00:00,V,127.78,2.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:37.512333+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:37.513015+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:43.683184+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:43.683409+00:00,V,127.77,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:43.683655+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:43.711471+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:43.711687+00:00,V,127.75,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:43.711717+00:00,V,127.75,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:43.711812+00:00,V,127.75,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:43.717360+00:00,V,127.75,2.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:43.784981+00:00,V,127.76,2.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:44.020412+00:00,V,127.76,2.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:52.096502+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:55.154007+00:00,V,129.0,1.0,V,127.73,1.0,['R'],A
IBM,2021-10-25 16:43:55.154011+00:00,V,129.0,1.0,V,127.73,1.0,['R'],A
IBM,2021-10-25 16:43:55.154031+00:00,V,129.0,1.0,V,127.73,3.0,['R'],A
IBM,2021-10-25 16:43:55.154963+00:00,V,127.76,1.0,V,127.73,3.0,['R'],A
IBM,2021-10-25 16:43:56.022934+00:00,V,127.77,1.0,V,127.73,3.0,['R'],A
IBM,2021-10-25 16:43:56.023190+00:00,V,127.77,1.0,V,127.74,1.0,['R'],A
IBM,2021-10-25 16:43:56.023400+00:00,V,129.0,1.0,V,127.74,1.0,['R'],A
IBM,2021-10-25 16:43:56.950903+00:00,V,129.0,1.0,V,127.73,2.0,['R'],A
IBM,2021-10-25 16:43:56.951249+00:00,V,127.76,1.0,V,127.73,2.0,['R'],A
IBM,2021-10-25 16:43:58.760040+00:00,V,127.76,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:58.760676+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:58.762250+00:00,V,127.75,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:58.762726+00:00,V,127.76,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:43:58.763067+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:00.028375+00:00,V,127.76,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:00.855694+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:01.031422+00:00,V,127.76,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:01.527497+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:02.031458+00:00,V,127.76,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:02.062647+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:03.127642+00:00,V,127.76,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:03.203998+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:04.189029+00:00,V,127.76,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:04.560498+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:05.028824+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:07.160467+00:00,V,127.75,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:07.160617+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:07.161229+00:00,V,127.74,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:07.161239+00:00,V,127.74,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:07.161479+00:00,V,127.75,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:07.161494+00:00,V,127.75,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:07.260455+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:08.028794+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:25.685798+00:00,V,129.0,1.0,V,127.73,1.0,['R'],A
IBM,2021-10-25 16:44:25.686625+00:00,V,129.0,1.0,V,127.73,3.0,['R'],A
IBM,2021-10-25 16:44:25.716180+00:00,V,129.0,1.0,V,127.72,3.0,['R'],A
IBM,2021-10-25 16:44:25.924311+00:00,V,129.0,1.0,V,127.72,1.0,['R'],A
IBM,2021-10-25 16:44:27.643745+00:00,V,129.0,1.0,V,127.73,2.0,['R'],A
IBM,2021-10-25 16:44:27.645204+00:00,V,129.0,1.0,V,127.72,1.0,['R'],A
IBM,2021-10-25 16:44:27.645499+00:00,V,127.76,1.0,V,127.72,1.0,['R'],A
IBM,2021-10-25 16:44:27.645606+00:00,V,127.76,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:34.306135+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:34.306646+00:00,V,127.76,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:35.013608+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:37.360832+00:00,V,127.76,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:37.364386+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:38.363394+00:00,V,127.76,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:42.445631+00:00,V,127.77,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:42.445967+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:46.973615+00:00,V,127.76,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:46.974146+00:00,V,127.76,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:46.974336+00:00,V,127.75,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:46.974347+00:00,V,127.75,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:46.974491+00:00,V,127.75,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:46.974577+00:00,V,127.75,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:46.974642+00:00,V,127.75,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:47.005545+00:00,V,127.75,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:50.001975+00:00,V,127.75,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:50.002100+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:50.002466+00:00,V,127.76,2.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:50.002586+00:00,V,127.76,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:50.004561+00:00,V,127.76,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:50.181266+00:00,V,127.75,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:50.181291+00:00,V,127.75,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:51.493895+00:00,V,127.77,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:51.494918+00:00,V,127.77,4.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:52.706979+00:00,V,127.77,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:52.708147+00:00,V,127.77,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:52.708729+00:00,V,127.76,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:52.708754+00:00,V,127.77,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:52.714903+00:00,V,127.77,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:54.217063+00:00,V,127.77,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:56.703010+00:00,V,127.77,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:58.951344+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:59.161740+00:00,V,127.76,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:59.161764+00:00,V,127.76,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:44:59.162065+00:00,V,127.76,4.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:02.476946+00:00,V,127.76,4.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:02.860996+00:00,V,127.75,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:02.861417+00:00,V,127.75,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:02.862098+00:00,V,127.75,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:03.306651+00:00,V,127.76,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:03.306907+00:00,V,127.76,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:06.030431+00:00,V,127.75,2.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:06.371683+00:00,V,127.75,2.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:06.770262+00:00,V,127.74,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:06.770268+00:00,V,127.74,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:06.770342+00:00,V,127.74,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:06.770443+00:00,V,127.73,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:06.770633+00:00,V,127.73,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:06.771099+00:00,V,127.73,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:06.773074+00:00,V,127.73,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:06.801732+00:00,V,127.73,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:07.060478+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:19.801995+00:00,V,127.73,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:19.802145+00:00,V,127.72,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:19.804385+00:00,V,127.71,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:19.804445+00:00,V,127.71,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:19.815802+00:00,V,127.7,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:19.815832+00:00,V,127.7,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:19.902784+00:00,V,127.7,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:19.902834+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:19.903421+00:00,V,127.7,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:19.903472+00:00,V,127.7,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:19.903581+00:00,V,127.69,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:19.903676+00:00,V,127.69,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:19.903868+00:00,V,127.69,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:19.904082+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:20.932135+00:00,V,127.73,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:20.932271+00:00,V,127.73,2.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:20.932316+00:00,V,127.73,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:20.932356+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:20.932386+00:00,V,127.73,2.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:20.932822+00:00,V,127.73,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:20.934762+00:00,V,127.73,4.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:20.934777+00:00,V,127.73,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:21.011249+00:00,V,127.72,2.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:21.903905+00:00,V,127.73,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:21.933926+00:00,V,127.72,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:21.983864+00:00,V,127.73,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:22.078675+00:00,V,127.73,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:22.589912+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:28.090616+00:00,V,127.72,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:28.092094+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:31.869261+00:00,V,127.71,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:33.666408+00:00,V,127.72,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:36.699886+00:00,V,127.7,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:36.955905+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:38.484017+00:00,V,127.7,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:41.827130+00:00,V,127.7,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:42.003180+00:00,V,127.7,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:42.169922+00:00,V,127.7,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:42.190761+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:42.190777+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:44.298510+00:00,V,127.7,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:44.935416+00:00,V,127.71,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:44.935442+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:45.212370+00:00,V,127.7,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:45.274288+00:00,V,127.71,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:45.598745+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:48.880873+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:49.166914+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:53.328797+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:45:57.530780+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:46:01.006995+00:00,V,129.0,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:46:06.171495+00:00,V,127.7,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:46:06.171505+00:00,V,127.7,1.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:46:06.171520+00:00,V,127.7,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:46:06.171771+00:00,V,127.7,4.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:46:06.171781+00:00,V,127.7,3.0,V,126.0,1.0,['R'],A
IBM,2021-10-25 16:46:06.171806+00:00,V,127.7,4.0,V,126.0,1.0,['R'],A
